Context;Relation;Maximum_Cardinality;Likelihood
http://www.wikidata.org/entity/Q215627;http://dbpedia.org/property/wins;1;0.976169852
http://dbpedia.org/ontology/Artist;http://dbpedia.org/property/wordnet_type;1;0.984853434
http://www.wikidata.org/entity/Q12136;http://dbpedia.org/property/wordnet_type;1;0.971430259
http://www.wikidata.org/entity/Q36180;http://dbpedia.org/property/wordnet_type;1;0.975705156
http://dbpedia.org/ontology/SportsManager;http://dbpedia.org/property/wordnet_type;1;0.978127397
http://schema.org/SportsTeam;http://dbpedia.org/property/wordnet_type;1;0.976113302
http://umbel.org/umbel/rc/MusicalPerformer;http://dbpedia.org/property/wordnet_type;1;0.973083781
http://dbpedia.org/class/yago/Creator109614315;http://dbpedia.org/property/wordnet_type;1;0.977993746
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/wordnet_type;1;0.977091585
http://www.wikidata.org/entity/Q176799;http://dbpedia.org/property/wordnet_type;1;0.976968992
http://www.wikidata.org/entity/Q3914;http://dbpedia.org/property/wordnet_type;1;0.980037398
http://www.wikidata.org/entity/Q3918;http://dbpedia.org/property/wordnet_type;1;0.972588036
http://schema.org/Movie;http://dbpedia.org/property/wordnet_type;1;0.989023852
http://www.wikidata.org/entity/Q1092563;http://dbpedia.org/property/wordnet_type;1;0.974079057
http://dbpedia.org/ontology/Organisation;http://dbpedia.org/property/wordnet_type;1;0.99155744
http://umbel.org/umbel/rc/Organization;http://dbpedia.org/property/wordnet_type;1;0.971048614
http://schema.org/Organization;http://dbpedia.org/property/wordnet_type;1;0.991642351
http://dbpedia.org/ontology/Athlete;http://dbpedia.org/property/wordnet_type;1;0.991092372
http://umbel.org/umbel/rc/Writer;http://dbpedia.org/property/wordnet_type;1;0.973141831
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson;http://dbpedia.org/property/wordnet_type;1;0.991642351
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#DesignedArtifact;http://dbpedia.org/property/wordnet_type;1;0.973517081
http://www.wikidata.org/entity/Q41176;http://dbpedia.org/property/wordnet_type;1;0.979035056
http://umbel.org/umbel/rc/Club_Organization;http://dbpedia.org/property/wordnet_type;1;0.972519473
http://dbpedia.org/class/yago/Thing100002452;http://dbpedia.org/property/wordnet_type;1;0.975020517
http://schema.org/CreativeWork;http://dbpedia.org/property/wordnet_type;1;0.991322157
http://schema.org/Event;http://dbpedia.org/property/wordnet_type;1;0.976976857
http://umbel.org/umbel/rc/ConflictEvent;http://dbpedia.org/property/wordnet_type;1;0.974682832
http://umbel.org/umbel/rc/Artist;http://dbpedia.org/property/wordnet_type;1;0.975822696
http://schema.org/School;http://dbpedia.org/property/wordnet_type;1;0.980037398
http://umbel.org/umbel/rc/SoccerPlayer;http://dbpedia.org/property/wordnet_type;1;0.970163749
http://dbpedia.org/class/yago/Abstraction100002137;http://dbpedia.org/property/wordnet_type;1;0.992289521
http://www.wikidata.org/entity/Q7397;http://dbpedia.org/property/wordnet_type;1;0.970932374
http://schema.org/LakeBodyOfWater;http://dbpedia.org/property/wordnet_type;1;0.971530383
http://umbel.org/umbel/rc/Movie_CW;http://dbpedia.org/property/wordnet_type;1;0.975307061
http://www.wikidata.org/entity/Q486972;http://dbpedia.org/property/wordnet_type;1;0.990905221
http://dbpedia.org/class/yago/Entertainer109616922;http://dbpedia.org/property/wordnet_type;1;0.988338933
http://www.wikidata.org/entity/Q134556;http://dbpedia.org/property/wordnet_type;1;0.983616126
http://www.wikidata.org/entity/Q719456;http://dbpedia.org/property/wordnet_type;1;0.972248332
http://dbpedia.org/class/yago/Artifact100021939;http://dbpedia.org/property/wordnet_type;1;0.977705366
http://www.wikidata.org/entity/Q937857;http://dbpedia.org/property/wordnet_type;1;0.988177431
http://dbpedia.org/ontology/MeanOfTransportation;http://dbpedia.org/property/wordnet_type;1;0.973883699
http://umbel.org/umbel/rc/PopulatedPlace;http://dbpedia.org/property/wordnet_type;1;0.972080679
http://schema.org/AdministrativeArea;http://dbpedia.org/property/wordnet_type;1;0.980195109
http://umbel.org/umbel/rc/Event;http://dbpedia.org/property/wordnet_type;1;0.974679456
http://dbpedia.org/ontology/Disease;http://dbpedia.org/property/wordnet_type;1;0.972202886
http://www.wikidata.org/entity/Q386724;http://dbpedia.org/property/wordnet_type;1;0.991322157
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event;http://dbpedia.org/property/wordnet_type;1;0.976976857
http://www.wikidata.org/entity/Q215380;http://dbpedia.org/property/wordnet_type;1;0.985490453
http://umbel.org/umbel/rc/Business;http://dbpedia.org/property/wordnet_type;1;0.977913368
http://dbpedia.org/ontology/Place;http://dbpedia.org/property/wordnet_type;1;0.977249488
http://umbel.org/umbel/rc/SoccerCoach;http://dbpedia.org/property/wordnet_type;1;0.970448887
http://www.wikidata.org/entity/Q3455524;http://dbpedia.org/property/wordnet_type;1;0.980195109
http://umbel.org/umbel/rc/Actor;http://dbpedia.org/property/wordnet_type;1;0.97509072
http://www.wikidata.org/entity/Q15265344;http://dbpedia.org/property/wordnet_type;1;0.979129295
http://schema.org/TelevisionStation;http://dbpedia.org/property/wordnet_type;1;0.970257396
http://www.wikidata.org/entity/Q476028;http://dbpedia.org/property/wordnet_type;1;0.975786725
http://umbel.org/umbel/rc/MilitaryPerson;http://dbpedia.org/property/wordnet_type;1;0.971929215
http://dbpedia.org/ontology/Scientist;http://dbpedia.org/property/wordnet_type;1;0.974450608
http://umbel.org/umbel/rc/Scientist;http://dbpedia.org/property/wordnet_type;1;0.972435662
http://dbpedia.org/ontology/Writer;http://dbpedia.org/property/wordnet_type;1;0.97574818
http://www.wikidata.org/entity/Q628099;http://dbpedia.org/property/wordnet_type;1;0.978127397
http://schema.org/Product;http://dbpedia.org/property/wordnet_type;1;0.978270478
http://www.wikidata.org/entity/Q15416;http://dbpedia.org/property/wordnet_type;1;0.973303217
http://www.wikidata.org/entity/Q901;http://dbpedia.org/property/wordnet_type;1;0.974686207
http://umbel.org/umbel/rc/Troop_MilitaryUnit;http://dbpedia.org/property/wordnet_type;1;0.974810801
http://dbpedia.org/class/yago/WikicatAssociationFootballDefenders;http://dbpedia.org/property/wordnet_type;1;0.971744479
http://www.wikidata.org/entity/Q11774891;http://dbpedia.org/property/wordnet_type;1;0.972435662
http://schema.org/Mountain;http://dbpedia.org/property/wordnet_type;1;0.97325477
http://umbel.org/umbel/rc/Band_MusicGroup;http://dbpedia.org/property/wordnet_type;1;0.975367871
http://umbel.org/umbel/rc/Athlete;http://dbpedia.org/property/wordnet_type;1;0.978977115
http://schema.org/CollegeOrUniversity;http://dbpedia.org/property/wordnet_type;1;0.972588036
http://www.wikidata.org/entity/Q1656682;http://dbpedia.org/property/wordnet_type;1;0.976976857
http://www.wikidata.org/entity/Q43229;http://dbpedia.org/property/wordnet_type;1;0.991642351
http://dbpedia.org/ontology/Wikidata:Q11424;http://dbpedia.org/property/wordnet_type;1;0.989023852
http://www.wikidata.org/entity/Q8502;http://dbpedia.org/property/wordnet_type;1;0.97325477
http://dbpedia.org/ontology/Event;http://dbpedia.org/property/wordnet_type;1;0.977017522
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/wordnet_type;1;0.991547028
http://www.wikidata.org/entity/Q483501;http://dbpedia.org/property/wordnet_type;1;0.984849914
http://schema.org/MusicGroup;http://dbpedia.org/property/wordnet_type;1;0.988832504
http://dbpedia.org/class/yago/Contestant109613191;http://dbpedia.org/property/wordnet_type;1;0.987729496
http://schema.org/BodyOfWater;http://dbpedia.org/property/wordnet_type;1;0.971727507
http://dbpedia.org/ontology/Work;http://dbpedia.org/property/wordnet_type;1;0.991335375
http://schema.org/EducationalOrganization;http://dbpedia.org/property/wordnet_type;1;0.982431973
http://umbel.org/umbel/rc/Mountain;http://dbpedia.org/property/wordnet_type;1;0.972371435
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity;http://dbpedia.org/property/wordnet_type;1;0.986353508
http://umbel.org/umbel/rc/MusicSingle;http://dbpedia.org/property/wordnet_type;1;0.973315993
http://schema.org/TVEpisode;http://dbpedia.org/property/wordnet_type;1;0.970137255
http://www.wikidata.org/entity/Q2188189;http://dbpedia.org/property/wordnet_type;1;0.983804389
http://dbpedia.org/ontology/MilitaryPerson;http://dbpedia.org/property/wordnet_type;1;0.975108794
http://schema.org/Place;http://dbpedia.org/property/wordnet_type;1;0.977091585
http://www.wikidata.org/entity/Q23397;http://dbpedia.org/property/wordnet_type;1;0.971530383
Top;http://dbpedia.org/property/worms;1;0.977296975
Top;http://dbpedia.org/property/wstitle;1;0.971905473
http://www.wikidata.org/entity/Q500834;http://dbpedia.org/property/year;1;0.979976524
http://dbpedia.org/ontology/Tournament;http://dbpedia.org/property/year;1;0.97640701
http://dbpedia.org/class/yago/WrittenCommunication106349220;http://dbpedia.org/property/year;1;0.977682222
Top;http://dbpedia.org/property/year1end;1;0.978026756
Top;http://dbpedia.org/property/year1start;1;0.979678935
Top;http://dbpedia.org/property/year2end;1;0.970572818
Top;http://dbpedia.org/property/year2start;1;0.975090652
Top;http://dbpedia.org/property/yearastart;1;0.975512625
Top;http://dbpedia.org/property/yearbook;1;0.970018255
Top;http://dbpedia.org/property/yearOfRace;1;0.972184211
Top;http://purl.org/dc/elements/1.1/language;1;0.999576614
Top;http://purl.org/dc/elements/1.1/rights;1;0.999108475
Top;http://purl.org/dc/terms/description;1;0.998662742
Top;http://purl.org/linguistics/gold/hypernym;1;0.999239901
http://dbpedia.org/ontology/SoccerClub;http://www.georss.org/georss/point;1;0.970421184
http://schema.org/RiverBodyOfWater;http://www.georss.org/georss/point;1;0.983984037
http://umbel.org/umbel/rc/EducationalOrganization;http://www.georss.org/georss/point;1;0.977496623
http://schema.org/Mountain;http://www.georss.org/georss/point;1;0.974029169
http://www.wikidata.org/entity/Q719456;http://www.georss.org/georss/point;1;0.98957593
http://schema.org/EducationalOrganization;http://www.georss.org/georss/point;1;0.991060962
http://schema.org/Airport;http://www.georss.org/georss/point;1;0.971174837
http://dbpedia.org/class/yago/Park108615149;http://www.georss.org/georss/point;1;0.977487848
http://dbpedia.org/class/yago/GeologicalFormation109287968;http://www.georss.org/georss/point;1;0.982734254
http://www.wikidata.org/entity/Q43229;http://www.georss.org/georss/point;1;0.992555944
http://umbel.org/umbel/rc/RadioStation_Organization;http://www.georss.org/georss/point;1;0.972892715
http://www.wikidata.org/entity/Q3455524;http://www.georss.org/georss/point;1;0.981909459
http://dbpedia.org/class/yago/CausalAgent100007347;http://www.georss.org/georss/point;1;0.972553142
http://www.wikidata.org/entity/Q41176;http://www.georss.org/georss/point;1;0.984671337
http://umbel.org/umbel/rc/School_AcademicOrganization;http://www.georss.org/georss/point;1;0.976679377
http://www.wikidata.org/entity/Q3914;http://www.georss.org/georss/point;1;0.989083501
http://www.wikidata.org/entity/Q3918;http://www.georss.org/georss/point;1;0.985430398
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://www.georss.org/georss/point;1;0.992672947
http://schema.org/CollegeOrUniversity;http://www.georss.org/georss/point;1;0.985454067
http://dbpedia.org/class/yago/Whole100003553;http://www.georss.org/georss/point;1;0.990419225
http://www.wikidata.org/entity/Q8502;http://www.georss.org/georss/point;1;0.974029169
http://dbpedia.org/ontology/MeanOfTransportation;http://www.georss.org/georss/point;1;0.976464803
http://schema.org/Product;http://www.georss.org/georss/point;1;0.976278616
http://dbpedia.org/class/yago/Scene108645963;http://www.georss.org/georss/point;1;0.98454061
http://www.wikidata.org/entity/Q1370598;http://www.georss.org/georss/point;1;0.970963318
http://umbel.org/umbel/rc/Place;http://www.georss.org/georss/point;1;0.972257175
http://umbel.org/umbel/rc/Building;http://www.georss.org/georss/point;1;0.976609932
http://umbel.org/umbel/rc/University;http://www.georss.org/georss/point;1;0.975904261
http://www.wikidata.org/entity/Q4022;http://www.georss.org/georss/point;1;0.983984037
http://dbpedia.org/class/yago/WikicatVillagesInTurkey;http://www.georss.org/georss/point;1;0.974315854
http://www.wikidata.org/entity/Q47521;http://www.georss.org/georss/point;1;0.98422734
http://www.wikidata.org/entity/Q11446;http://www.georss.org/georss/point;1;0.976040292
http://www.wikidata.org/entity/Q23397;http://www.georss.org/georss/point;1;0.980120052
http://schema.org/StadiumOrArena;http://www.georss.org/georss/point;1;0.976653781
http://dbpedia.org/class/yago/Region108630039;http://www.georss.org/georss/point;1;0.972040481
http://schema.org/School;http://www.georss.org/georss/point;1;0.989083501
http://dbpedia.org/class/yago/Thing100002452;http://www.georss.org/georss/point;1;0.98752136
http://umbel.org/umbel/rc/Lake;http://www.georss.org/georss/point;1;0.974448603
http://dbpedia.org/ontology/HistoricPlace;http://www.georss.org/georss/point;1;0.986082927
http://schema.org/LandmarksOrHistoricalBuildings;http://www.georss.org/georss/point;1;0.983546548
http://www.wikidata.org/entity/Q15265344;http://www.georss.org/georss/point;1;0.986858219
http://www.wikidata.org/entity/Q473972;http://www.georss.org/georss/point;1;0.97060622
http://dbpedia.org/class/yago/Abstraction100002137;http://www.georss.org/georss/point;1;0.984838596
http://schema.org/LakeBodyOfWater;http://www.georss.org/georss/point;1;0.980120052
http://www.wikidata.org/entity/Q24229398;http://www.georss.org/georss/point;1;0.992672947
http://schema.org/AdministrativeArea;http://www.georss.org/georss/point;1;0.981909459
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#DesignedArtifact;http://www.georss.org/georss/point;1;0.976246668
http://dbpedia.org/ontology/ProtectedArea;http://www.georss.org/georss/point;1;0.973619835
http://dbpedia.org/ontology/NaturalPlace;http://www.georss.org/georss/point;1;0.98415418
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSlovenia;http://www.georss.org/georss/point;1;0.979217245
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson;http://www.georss.org/georss/point;1;0.992555944
http://schema.org/BodyOfWater;http://www.georss.org/georss/point;1;0.985763474
http://schema.org/Organization;http://www.georss.org/georss/point;1;0.992555944
http://schema.org/RadioStation;http://www.georss.org/georss/point;1;0.986646407
http://dbpedia.org/class/yago/YagoLegalActor;http://www.georss.org/georss/point;1;0.990902267
http://dbpedia.org/class/yago/WikicatVillagesInTheCzechRepublic;http://www.georss.org/georss/point;1;0.978505312
http://www.wikidata.org/entity/Q1248784;http://www.georss.org/georss/point;1;0.971174837
http://dbpedia.org/class/yago/Suburb108554440;http://www.georss.org/georss/point;1;0.970154737
http://dbpedia.org/class/yago/Commune108541609;http://www.georss.org/georss/point;1;0.974907582
http://dbpedia.org/ontology/ArchitecturalStructure;http://www.georss.org/georss/point;1;0.988171514
http://dbpedia.org/ontology/Agent;http://www.georss.org/georss/point;1;0.992618229
http://dbpedia.org/ontology/Region;http://www.georss.org/georss/point;1;0.981909459
http://dbpedia.org/ontology/NCAATeamSeason;http://www.w3.org/2000/01/rdf-schema#comment;1;0.98749406
http://dbpedia.org/ontology/AustralianRulesFootballPlayer;http://www.w3.org/2000/01/rdf-schema#comment;1;0.97948872
http://www.wikidata.org/entity/Q13414980;http://www.w3.org/2000/01/rdf-schema#comment;1;0.981523383
http://www.w3.org/2004/02/skos/core#Concept;http://www.w3.org/2000/01/rdf-schema#label;1;0.998741085
http://dbpedia.org/ontology/AustralianRulesFootballPlayer;http://www.w3.org/2000/01/rdf-schema#label;1;0.979489793
http://dbpedia.org/ontology/NCAATeamSeason;http://www.w3.org/2000/01/rdf-schema#label;1;0.987521747
http://www.wikidata.org/entity/Q13414980;http://www.w3.org/2000/01/rdf-schema#label;1;0.981523383
Top;http://www.w3.org/2000/01/rdf-schema#range;1;0.970171892
Top;http://www.w3.org/2000/01/rdf-schema#subClassOf;1;0.995681058
Top;http://www.w3.org/2002/07/owl#equivalentClass;1;0.997147478
http://dbpedia.org/class/yago/CausalAgent100007347;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.972819101
http://dbpedia.org/ontology/NaturalPlace;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.984253633
http://schema.org/Product;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.976278616
http://dbpedia.org/ontology/MeanOfTransportation;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.976464803
http://schema.org/EducationalOrganization;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.9910874
http://www.wikidata.org/entity/Q47521;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.98422734
http://dbpedia.org/ontology/SoccerClub;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.970437815
http://www.wikidata.org/entity/Q23397;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.980120052
http://dbpedia.org/class/yago/Scene108645963;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.985139469
http://www.wikidata.org/entity/Q11446;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.976040292
http://dbpedia.org/class/yago/WikicatVillagesInTheCzechRepublic;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.978505312
http://www.wikidata.org/entity/Q1248784;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.97131203
http://schema.org/LandmarksOrHistoricalBuildings;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.984915605
http://www.wikidata.org/entity/Q15265344;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.986858219
http://schema.org/Airport;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.97131203
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.992732676
http://schema.org/Organization;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.992617271
http://schema.org/LakeBodyOfWater;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.980120052
http://www.wikidata.org/entity/Q8502;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.974148794
http://umbel.org/umbel/rc/University;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.975904261
http://dbpedia.org/ontology/ProtectedArea;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.973728992
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.992617271
http://www.wikidata.org/entity/Q3455524;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.981966039
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#DesignedArtifact;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.976246668
http://dbpedia.org/class/yago/Suburb108554440;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.970736133
http://www.wikidata.org/entity/Q719456;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.989608184
http://www.wikidata.org/entity/Q3914;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.989124301
http://www.wikidata.org/entity/Q3918;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.985430398
http://umbel.org/umbel/rc/Building;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.976935602
http://www.wikidata.org/entity/Q473972;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.970719445
http://dbpedia.org/ontology/ArchitecturalStructure;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.988937919
http://dbpedia.org/class/yago/Region108630039;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.972276324
http://dbpedia.org/class/yago/GeologicalFormation109287968;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.982884608
http://dbpedia.org/ontology/Agent;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.992677169
http://dbpedia.org/ontology/HistoricPlace;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.985566393
http://umbel.org/umbel/rc/RadioStation_Organization;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.972892715
http://www.wikidata.org/entity/Q24229398;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.992732676
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSlovenia;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.979217245
http://schema.org/AdministrativeArea;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.981966039
http://schema.org/School;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.989124301
http://dbpedia.org/class/yago/YagoLegalActor;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.990992927
http://dbpedia.org/class/yago/WikicatVillagesInTurkey;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.974315854
http://umbel.org/umbel/rc/Lake;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.974448603
http://dbpedia.org/class/yago/Thing100002452;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.987584103
http://schema.org/RadioStation;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.986646407
http://www.wikidata.org/entity/Q1370598;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.972713423
http://schema.org/BodyOfWater;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.985857751
http://umbel.org/umbel/rc/School_AcademicOrganization;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.976868413
http://umbel.org/umbel/rc/EducationalOrganization;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.977496623
http://www.wikidata.org/entity/Q43229;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.992617271
http://www.wikidata.org/entity/Q4022;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.983984037
http://schema.org/StadiumOrArena;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.978105687
http://schema.org/RiverBodyOfWater;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.983984037
http://schema.org/Mountain;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.974148794
http://umbel.org/umbel/rc/Place;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.972439989
http://dbpedia.org/class/yago/Park108615149;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.9776705
http://dbpedia.org/class/yago/Whole100003553;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.990870232
http://umbel.org/umbel/rc/Stadium;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.970906526
http://dbpedia.org/ontology/Region;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.981966039
http://dbpedia.org/class/yago/Abstraction100002137;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.985416296
http://dbpedia.org/class/yago/Section108648322;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.970791542
http://schema.org/CollegeOrUniversity;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.985454067
http://www.wikidata.org/entity/Q41176;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.986135456
http://dbpedia.org/class/yago/Commune108541609;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1;0.975723625
http://schema.org/AdministrativeArea;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.98202262
http://dbpedia.org/class/yago/Commune108541609;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.976458064
http://dbpedia.org/ontology/NaturalPlace;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.984626582
http://dbpedia.org/ontology/Agent;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.992706606
http://dbpedia.org/class/yago/WikicatVillagesInTurkey;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.976462195
http://schema.org/StadiumOrArena;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.978105687
http://dbpedia.org/class/yago/GeologicalFormation109287968;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.983085555
http://dbpedia.org/class/yago/Region108630039;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.972976931
http://umbel.org/umbel/rc/EducationalOrganization;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.977496623
http://schema.org/RiverBodyOfWater;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.983984037
http://dbpedia.org/ontology/SoccerClub;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.970807911
http://schema.org/RadioStation;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.986646407
http://umbel.org/umbel/rc/Lake;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.975093348
http://www.wikidata.org/entity/Q15265344;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.986858219
http://umbel.org/umbel/rc/Building;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.977470075
http://schema.org/LandmarksOrHistoricalBuildings;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.985453475
http://schema.org/BodyOfWater;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.986187722
http://umbel.org/umbel/rc/University;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.975904261
http://schema.org/School;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.989165101
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSlovenia;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.979217245
http://dbpedia.org/class/yago/WikicatVillagesInTheCzechRepublic;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.978505312
http://dbpedia.org/class/yago/Whole100003553;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.99141428
http://dbpedia.org/class/yago/Suburb108554440;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.97112373
http://www.wikidata.org/entity/Q473972;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.971059119
http://www.wikidata.org/entity/Q3455524;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.98202262
http://www.wikidata.org/entity/Q1370598;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.972982023
http://www.wikidata.org/entity/Q4022;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.983984037
http://schema.org/Mountain;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.974567479
http://dbpedia.org/class/yago/CausalAgent100007347;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.973081087
http://dbpedia.org/ontology/MeanOfTransportation;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.976464803
http://schema.org/Organization;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.992632602
http://dbpedia.org/class/yago/Area108497294;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.970546779
http://www.wikidata.org/entity/Q47521;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.98422734
http://www.wikidata.org/entity/Q11446;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.976040292
http://schema.org/CollegeOrUniversity;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.985454067
http://www.wikidata.org/entity/Q23397;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.980406312
http://schema.org/EducationalOrganization;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.991113838
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.992747609
http://umbel.org/umbel/rc/Place;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.973011254
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#DesignedArtifact;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.976246668
http://schema.org/LakeBodyOfWater;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1;0.980406312
