Context;Relation;Maximum_Cardinality
http://dbpedia.org/class/yago/WikicatCarltonFootballClubPlayers;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAmolCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInMassachusetts;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatStKildaFootballClubPlayers;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInGermiCounty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatStateHighwaysInMaryland;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBoyer-AhmadCounty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/RadioStation104044119;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatCommunesOfJura(department);http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/By-election100183240;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/SecondarySchool108284481;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatVillagesInTurkey;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatNorthMelbourneFootballClubPlayers;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/BasketballSeason115240633;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKohgiluyehCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatAustralianRulesFootballersFromWesternAustralia;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBandarAbbasCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatYearsInArchaeology;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatStateHighwaysInMaryland;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatVillagesInBelgaumDistrict;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/ontology/SiteOfSpecialScientificInterest;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/ontology/Coach;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMamasaniCounty;http://dbpedia.org/ontology/abstract;12
http://schema.org/School;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatNorthMelbourneFootballClubPlayers;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatStKildaFootballClubPlayers;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDelfanCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatTownshipsInNebraska;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBaftCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAnbarabadCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAharCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatEnglishDistrictCouncilElections;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMeyanehCounty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInShahr-eBabakCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatAssemblyConstituenciesOfAndhraPradesh;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInJiroftCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDelfanCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInNewYork;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSirjanCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInQazvinCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresOnTheNationalRegisterOfHistoricPlacesInVirginia;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/BasketballSeason115240633;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/ontology/BritishRoyalty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInPol-eDokhtarCounty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatVillagesInBelgaumDistrict;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/ontology/Cricketer;http://www.w3.org/2000/01/rdf-schema#comment;12
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatTownshipsInIndiana;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMeyanehCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatMalaysianFederalRoads;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatMalaysianFederalRoads;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKermanshahCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/ontology/NCAATeamSeason;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatAustralianRulesFootballersFromSouthAustralia;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/By-election100183240;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAmolCounty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBartınProvince;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/College108278324;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKohgiluyehCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKohgiluyehCounty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDelfanCounty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAnkaraProvince;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatRichmondFootballClubPlayers;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInPennsylvania;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/Wikicat19th-centuryMethodistChurchBuildings;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInHkamtiDistrict;http://www.w3.org/2000/01/rdf-schema#comment;12
http://www.wikidata.org/entity/Q422211;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/ontology/Cricketer;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatMelbourneFootballClubPlayers;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/College108278324;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatCommunesOfDoubs;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/Wikicat1990sMalayalam-languageFilms;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatAssemblyConstituenciesOfAndhraPradesh;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatSydneySwansPlayers;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/Case107308889;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatTownshipsInKansas;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatMilitaryUnitsAndFormationsOfTheUnitedStatesInWorldWarII;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatTamil-languageFilms;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInDelaware;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/ontology/AustralianRulesFootballPlayer;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatRiversOfRomania;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInGermiCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatWesternBulldogsPlayers;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBilehSavarCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKachinState;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatCollegeFootballUndefeatedSeasons;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInNewYork;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInHirmandCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatTamil-languageFilms;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBartınProvince;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMamasaniCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInNewJersey;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/ontology/BritishRoyalty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatWardsOfTanzania;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInMaryland;http://dbpedia.org/ontology/abstract;12
http://schema.org/RadioStation;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/ontology/Coach;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatAustralianRulesFootballersFromVictoria(Australia);http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatRuralDistrictsOfIran;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatKannada-languageFilms;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBandarAbbasCounty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatCommunesOfJura(department);http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInMaryland;http://www.w3.org/2000/01/rdf-schema#label;12
http://schema.org/School;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKermanshahCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://www.wikidata.org/entity/Q422211;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/ontology/SiteOfSpecialScientificInterest;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatMilitaryUnitsAndFormationsOfTheUnitedStatesInWorldWarII;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKhorramabadCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatStateHighwaysInMaryland;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatGeelongFootballClubPlayers;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatVillagesInThanjavurDistrict;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatWardsOfTanzania;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSirjanCounty;http://dbpedia.org/ontology/abstract;12
http://schema.org/School;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatKannada-languageFilms;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatEnglishDistrictCouncilElections;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInNehbandanCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatFormerPopulatedPlacesInCalifornia;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/PublicSchool108410282;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatTownshipsInMichigan;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/Case107308889;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/ontology/CricketGround;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSirjanCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatCollingwoodFootballClubPlayers;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/ontology/CricketGround;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatGeelongFootballClubPlayers;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatRiversOfRomania;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInVirginia;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatAustralianRulesFootballersFromTasmania;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKachinState;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatGeelongFootballClubPlayers;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/Cricketer109977326;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatBombardmentSquadronsOfTheUnitedStatesArmyAirForces;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/ontology/BritishRoyalty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInHkamtiDistrict;http://dbpedia.org/ontology/abstract;12
Top;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInRudbar-eJonubiCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAndikaCounty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatKannada-languageFilms;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInVirginia;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatFitzroyFootballClubPlayers;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatBombardmentSquadronsOfTheUnitedStatesAirForce;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatCommunesOfHaute-Saône;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBardsirCounty;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInDelaware;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/RadioStation104044119;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatAllIndiaAnnaDravidaMunnetraKazhagamPoliticians;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKhorramabadCounty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInNehbandanCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInWestVirginia;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/PublicSchool108410282;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatVillagesInDharwadDistrict;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatAustralianRulesFootballersFromWesternAustralia;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/Baronetcy114432623;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatFormerPopulatedPlacesInCalifornia;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatAustralianRulesFootballersFromSouthAustralia;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatHamletsInCornwall;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatRiversOfTheOltSubbasin;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInHkamtiDistrict;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAnkaraProvince;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKachinState;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/Wikicat2000sMalayalam-languageFilms;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatVillagesInThanjavurDistrict;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/ontology/NCAATeamSeason;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatCommunesOfDoubs;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatAustralianRulesFootballersFromVictoria(Australia);http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatAssemblyConstituenciesOfTamilNadu;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatAustralianRulesFootballersFromWesternAustralia;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInRudbar-eJonubiCounty;http://dbpedia.org/ontology/abstract;12
http://dbpedia.org/class/yago/WikicatTelugu-languageFilms;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInIzehCounty;http://www.w3.org/2000/01/rdf-schema#label;12
http://dbpedia.org/class/yago/WikicatTownshipsInKansas;http://www.w3.org/2000/01/rdf-schema#comment;12
http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInMaryland;http://www.w3.org/2000/01/rdf-schema#comment;12
